"year" "link"
1998 "http://www.imdb.com/title/tt0118715"
1998 "http://www.imdb.com/title/tt0120815"
1998 "http://www.imdb.com/title/tt0120586"
1998 "http://www.imdb.com/title/tt0120735"
1998 "http://www.imdb.com/title/tt0120762"
1998 "http://www.imdb.com/title/tt0120783"
1998 "http://www.imdb.com/title/tt0120382"
1998 "http://www.imdb.com/title/tt0120591"
1998 "http://www.imdb.com/title/tt0120669"
1998 "http://www.imdb.com/title/tt0120660"
1998 "http://www.imdb.com/title/tt0120794"
1998 "http://www.imdb.com/title/tt0120611"
1998 "http://www.imdb.com/title/tt0120890"
1998 "http://www.imdb.com/title/tt0120789"
1998 "http://www.imdb.com/title/tt0120685"
1998 "http://www.imdb.com/title/tt0120863"
1998 "http://www.imdb.com/title/tt0118929"
1998 "http://www.imdb.com/title/tt0120484"
1998 "http://www.imdb.com/title/tt0129387"
1998 "http://www.imdb.com/title/tt0129290"
1998 "http://www.imdb.com/title/tt0120631"
1998 "http://www.imdb.com/title/tt0134619"
1998 "http://www.imdb.com/title/tt0118998"
1998 "http://www.imdb.com/title/tt0120888"
1998 "http://www.imdb.com/title/tt0120812"
1998 "http://www.imdb.com/title/tt0138097"
1998 "http://www.imdb.com/title/tt0120791"
1998 "http://www.imdb.com/title/tt0120623"
1998 "http://www.imdb.com/title/tt0154506"
1998 "http://www.imdb.com/title/tt0120738"
1998 "http://www.imdb.com/title/tt0120744"
1998 "http://www.imdb.com/title/tt0155975"
1998 "http://www.imdb.com/title/tt0120647"
1998 "http://www.imdb.com/title/tt0128853"
1998 "http://www.imdb.com/title/tt0128445"
1998 "http://www.imdb.com/title/tt0119643"
1998 "http://www.imdb.com/title/tt0120902"
1998 "http://www.imdb.com/title/tt0127723"
1998 "http://www.imdb.com/title/tt0133751"
1998 "http://www.imdb.com/title/tt0120157"
1998 "http://www.imdb.com/title/tt0120889"
1998 "http://www.imdb.com/title/tt0122151"
1998 "http://www.imdb.com/title/tt0120746"
1998 "http://www.imdb.com/title/tt0122718"
1998 "http://www.imdb.com/title/tt0119099"
1998 "http://www.imdb.com/title/tt0128442"
1998 "http://www.imdb.com/title/tt0127536"
1998 "http://www.imdb.com/title/tt0120587"
1998 "http://www.imdb.com/title/tt0119313"
1998 "http://www.imdb.com/title/tt0122690"
1998 "http://www.imdb.com/title/tt0138704"
1998 "http://www.imdb.com/title/tt0119683"
1998 "http://www.imdb.com/title/tt0131857"
1998 "http://www.imdb.com/title/tt0120645"
1998 "http://www.imdb.com/title/tt0120780"
1998 "http://www.imdb.com/title/tt0120832"
1998 "http://www.imdb.com/title/tt0120693"
1998 "http://www.imdb.com/title/tt0130827"
1998 "http://www.imdb.com/title/tt0120749"
1998 "http://www.imdb.com/title/tt0119314"
1998 "http://www.imdb.com/title/tt0120770"
1998 "http://www.imdb.com/title/tt0120772"
1998 "http://www.imdb.com/title/tt0133952"
1998 "http://www.imdb.com/title/tt0158493"
1998 "http://www.imdb.com/title/tt0120844"
1998 "http://www.imdb.com/title/tt0146336"
1998 "http://www.imdb.com/title/tt0120686"
1998 "http://www.imdb.com/title/tt0144120"
1998 "http://www.imdb.com/title/tt0118661"
1998 "http://www.imdb.com/title/tt0119223"
1998 "http://www.imdb.com/title/tt0120632"
1998 "http://www.imdb.com/title/tt0190641"
1998 "http://www.imdb.com/title/tt0120768"
1998 "http://www.imdb.com/title/tt0120873"
1998 "http://www.imdb.com/title/tt0120828"
1998 "http://www.imdb.com/title/tt0152930"
1998 "http://www.imdb.com/title/tt0120696"
1998 "http://www.imdb.com/title/tt0120577"
1998 "http://www.imdb.com/title/tt0120148"
1998 "http://www.imdb.com/title/tt0120184"
1998 "http://www.imdb.com/title/tt0130018"
1998 "http://www.imdb.com/title/tt0141109"
1998 "http://www.imdb.com/title/tt0120633"
1998 "http://www.imdb.com/title/tt0120703"
1998 "http://www.imdb.com/title/tt0120731"
1998 "http://www.imdb.com/title/tt0147612"
1998 "http://www.imdb.com/title/tt0119905"
1998 "http://www.imdb.com/title/tt0120694"
1998 "http://www.imdb.com/title/tt0124198"
1998 "http://www.imdb.com/title/tt0124879"
1998 "http://www.imdb.com/title/tt0154420"
1998 "http://www.imdb.com/title/tt0120879"
1998 "http://www.imdb.com/title/tt0120877"
1998 "http://www.imdb.com/title/tt0120787"
1998 "http://www.imdb.com/title/tt0118789"
