"year" "link"
1989 "http://www.imdb.com/title/tt0096895"
1989 "http://www.imdb.com/title/tt0096874"
1989 "http://www.imdb.com/title/tt0097757"
1989 "http://www.imdb.com/title/tt0097165"
1989 "http://www.imdb.com/title/tt0097576"
1989 "http://www.imdb.com/title/tt0097523"
1989 "http://www.imdb.com/title/tt0098206"
1989 "http://www.imdb.com/title/tt0098384"
1989 "http://www.imdb.com/title/tt0098258"
1989 "http://www.imdb.com/title/tt0097958"
1989 "http://www.imdb.com/title/tt0096754"
1989 "http://www.imdb.com/title/tt0097239"
1989 "http://www.imdb.com/title/tt0097778"
1989 "http://www.imdb.com/title/tt0096928"
1989 "http://www.imdb.com/title/tt0097815"
1989 "http://www.imdb.com/title/tt0097441"
1989 "http://www.imdb.com/title/tt0097351"
1989 "http://www.imdb.com/title/tt0098084"
1989 "http://www.imdb.com/title/tt0098635"
1989 "http://www.imdb.com/title/tt0097742"
1989 "http://www.imdb.com/title/tt0097428"
1989 "http://www.imdb.com/title/tt0097733"
1989 "http://www.imdb.com/title/tt0098554"
1989 "http://www.imdb.com/title/tt0097216"
1989 "http://www.imdb.com/title/tt0098453"
1989 "http://www.imdb.com/title/tt0098067"
1989 "http://www.imdb.com/title/tt0097814"
1989 "http://www.imdb.com/title/tt0098724"
1989 "http://www.imdb.com/title/tt0098439"
1989 "http://www.imdb.com/title/tt0098627"
1989 "http://www.imdb.com/title/tt0097332"
1989 "http://www.imdb.com/title/tt0098141"
1989 "http://www.imdb.com/title/tt0097758"
1989 "http://www.imdb.com/title/tt0096969"
1989 "http://www.imdb.com/title/tt0097937"
1989 "http://www.imdb.com/title/tt0097647"
1989 "http://www.imdb.com/title/tt0098382"
1989 "http://www.imdb.com/title/tt0097737"
1989 "http://www.imdb.com/title/tt0097027"
1989 "http://www.imdb.com/title/tt0096870"
1989 "http://www.imdb.com/title/tt0098282"
1989 "http://www.imdb.com/title/tt0098621"
1989 "http://www.imdb.com/title/tt0097722"
1989 "http://www.imdb.com/title/tt0097659"
1989 "http://www.imdb.com/title/tt0100934"
1989 "http://www.imdb.com/title/tt0096794"
1989 "http://www.imdb.com/title/tt0096734"
1989 "http://www.imdb.com/title/tt0098575"
1989 "http://www.imdb.com/title/tt0098536"
1989 "http://www.imdb.com/title/tt0097108"
1989 "http://www.imdb.com/title/tt0098663"
1989 "http://www.imdb.com/title/tt0096787"
1989 "http://www.imdb.com/title/tt0096933"
1989 "http://www.imdb.com/title/tt0097637"
1989 "http://www.imdb.com/title/tt0097481"
1989 "http://www.imdb.com/title/tt0097138"
1989 "http://www.imdb.com/title/tt0097162"
1989 "http://www.imdb.com/title/tt0102636"
1989 "http://www.imdb.com/title/tt0098546"
1989 "http://www.imdb.com/title/tt0097499"
1989 "http://www.imdb.com/title/tt0097790"
1989 "http://www.imdb.com/title/tt0097366"
1989 "http://www.imdb.com/title/tt0097770"
1989 "http://www.imdb.com/title/tt0097967"
1989 "http://www.imdb.com/title/tt0098273"
1989 "http://www.imdb.com/title/tt0098097"
1989 "http://www.imdb.com/title/tt0096913"
1989 "http://www.imdb.com/title/tt0097235"
1989 "http://www.imdb.com/title/tt0097044"
1989 "http://www.imdb.com/title/tt0097981"
1989 "http://www.imdb.com/title/tt0098309"
1989 "http://www.imdb.com/title/tt0098319"
1989 "http://www.imdb.com/title/tt0097240"
1989 "http://www.imdb.com/title/tt0101026"
1989 "http://www.imdb.com/title/tt0098625"
1989 "http://www.imdb.com/title/tt0097123"
1989 "http://www.imdb.com/title/tt0098260"
1989 "http://www.imdb.com/title/tt0098519"
1989 "http://www.imdb.com/title/tt0097731"
1989 "http://www.imdb.com/title/tt0097202"
1989 "http://www.imdb.com/title/tt0097965"
1989 "http://www.imdb.com/title/tt0097179"
1989 "http://www.imdb.com/title/tt0097322"
1989 "http://www.imdb.com/title/tt0097116"
1989 "http://www.imdb.com/title/tt0096943"
1989 "http://www.imdb.com/title/tt0096119"
1989 "http://www.imdb.com/title/tt0098253"
1989 "http://www.imdb.com/title/tt0098105"
1989 "http://www.imdb.com/title/tt0097474"
1989 "http://www.imdb.com/title/tt0097368"
1989 "http://www.imdb.com/title/tt0097029"
1989 "http://www.imdb.com/title/tt0097289"
1989 "http://www.imdb.com/title/tt0104740"
1989 "http://www.imdb.com/title/tt0097236"
1989 "http://www.imdb.com/title/tt0098090"
1989 "http://www.imdb.com/title/tt0097388"
1989 "http://www.imdb.com/title/tt0097457"
1989 "http://www.imdb.com/title/tt0098320"
1989 "http://www.imdb.com/title/tt0098471"
1989 "http://www.imdb.com/title/tt0097858"
1989 "http://www.imdb.com/title/tt0096945"
1989 "http://www.imdb.com/title/tt0098300"
1989 "http://www.imdb.com/title/tt0098622"
1989 "http://www.imdb.com/title/tt0097438"
1989 "http://www.imdb.com/title/tt0097987"
1989 "http://www.imdb.com/title/tt0096866"
1989 "http://www.imdb.com/title/tt0102800"
1989 "http://www.imdb.com/title/tt0094886"
1989 "http://www.imdb.com/title/tt0097626"
1989 "http://www.imdb.com/title/tt0097336"
1989 "http://www.imdb.com/title/tt0098354"
1989 "http://www.imdb.com/title/tt0097490"
1989 "http://www.imdb.com/title/tt0099242"
1989 "http://www.imdb.com/title/tt0097443"
1989 "http://www.imdb.com/title/tt0098645"
1989 "http://www.imdb.com/title/tt0098308"
1989 "http://www.imdb.com/title/tt0097328"
1989 "http://www.imdb.com/title/tt0097100"
1989 "http://www.imdb.com/title/tt0098454"
1989 "http://www.imdb.com/title/tt0097714"
1989 "http://www.imdb.com/title/tt0097334"
1989 "http://www.imdb.com/title/tt0097500"
1989 "http://www.imdb.com/title/tt0099160"
1989 "http://www.imdb.com/title/tt0098051"
1989 "http://www.imdb.com/title/tt0098327"
1989 "http://www.imdb.com/title/tt0100211"
1989 "http://www.imdb.com/title/tt0097607"
1989 "http://www.imdb.com/title/tt0098343"
1989 "http://www.imdb.com/title/tt0097579"
1989 "http://www.imdb.com/title/tt0097262"
1989 "http://www.imdb.com/title/tt0099180"
1989 "http://www.imdb.com/title/tt0097142"
1989 "http://www.imdb.com/title/tt0097880"
1989 "http://www.imdb.com/title/tt0097570"
1989 "http://www.imdb.com/title/tt0097883"
1989 "http://www.imdb.com/title/tt0097136"
1989 "http://www.imdb.com/title/tt0094764"
1989 "http://www.imdb.com/title/tt0098369"
1989 "http://www.imdb.com/title/tt0096804"
1989 "http://www.imdb.com/title/tt0096321"
1989 "http://www.imdb.com/title/tt0098649"
1989 "http://www.imdb.com/title/tt0097243"
1989 "http://www.imdb.com/title/tt0098194"
